GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,SEASON_ID,GAME_DATE,MATCHUP,WL,PTS
0021700106,1610612739,Cavaliers,CLE,Cleveland,240:00,104.1,102.9,121.9,120.4,-17.8,-17.5,0.581,1.56,18.4,0.2,0.767,0.477,15.564,15.4,0.541,0.564,1.0,0.197,102.26,103.5,86.25,104,0.422,22017,2017-11-01,CLE vs. IND,L,107
0021700107,1610612737,Hawks,ATL,Atlanta,240:00,97.4,97.3,107.2,106.3,-9.8,-8.9,0.537,1.22,15.1,0.255,0.672,0.469,16.089,16.1,0.479,0.515,1.0,0.2,111.44,112.0,93.33,112,0.429,22017,2017-11-01,ATL @ PHI,L,109
0021700107,1610612755,76ers,PHI,Philadelphia,240:00,107.2,106.3,97.4,97.3,9.8,8.9,0.783,2.25,22.2,0.328,0.745,0.531,14.414,14.3,0.53,0.541,1.0,0.202,111.44,112.0,93.33,112,0.571,22017,2017-11-01,PHI vs. ATL,W,119
0021700108,1610612764,Wizards,WAS,Washington,240:00,113.5,114.9,123.6,122.0,-10.1,-7.1,0.488,1.67,14.6,0.333,0.733,0.515,11.742,11.9,0.5,0.551,1.0,0.2,100.46,100.5,83.75,101,0.434,22017,2017-11-01,WAS vs. PHX,L,116
0021700108,1610612756,Suns,PHX,Phoenix,240:00,123.6,122.0,113.5,114.9,10.1,7.1,0.561,2.3,17.3,0.267,0.667,0.485,10.13,10.0,0.548,0.612,1.0,0.199,100.46,100.5,83.75,100,0.566,22017,2017-11-01,PHX @ WAS,W,122
0021700109,1610612738,Celtics,BOS,Boston,240:00,122.3,124.2,91.2,94.5,31.1,29.7,0.75,1.67,21.7,0.452,0.771,0.622,19.489,19.8,0.591,0.625,1.0,0.196,93.32,91.0,75.83,91,0.645,22017,2017-11-01,BOS vs. SAC,W,113
0021700109,1610612758,Kings,SAC,Sacramento,240:00,91.2,94.5,122.3,124.2,-31.1,-29.7,0.686,1.6,19.2,0.229,0.548,0.378,15.91,16.5,0.469,0.498,1.0,0.197,93.32,91.0,75.83,91,0.355,22017,2017-11-01,SAC @ BOS,L,86
0021700110,1610612748,Heat,MIA,Miami,240:00,97.6,95.1,88.9,89.2,8.7,5.9,0.618,1.91,17.0,0.06,0.821,0.462,11.071,10.8,0.482,0.531,1.0,0.199,100.86,102.0,85.0,102,0.532,22017,2017-11-01,MIA vs. CHI,W,97
0021700110,1610612741,Bulls,CHI,Chicago,240:00,88.9,89.2,97.6,95.1,-8.7,-5.9,0.556,1.67,15.5,0.179,0.94,0.538,11.723,11.8,0.444,0.467,1.0,0.199,100.86,102.0,85.0,102,0.468,22017,2017-11-01,CHI @ MIA,L,91
0021700111,1610612752,Knicks,NYK,New York,240:00,89.2,96.0,116.4,116.7,-27.2,-20.6,0.59,1.21,16.7,0.25,0.771,0.5,17.476,18.8,0.478,0.507,1.0,0.197,105.48,101.5,84.58,101,0.426,22017,2017-11-01,NYK vs. HOU,L,97
0021700111,1610612745,Rockets,HOU,Houston,240:00,116.4,116.7,89.2,96.0,27.2,20.6,0.5,1.5,15.9,0.229,0.75,0.5,13.693,13.7,0.585,0.612,1.0,0.2,105.48,101.5,84.58,102,0.574,22017,2017-11-01,HOU @ NYK,W,119
0021700112,1610612753,Magic,ORL,Orlando,240:00,101.9,105.2,100.0,101.0,1.9,4.2,0.658,1.04,19.2,0.211,0.8,0.53,24.203,25.0,0.593,0.622,1.0,0.198,99.1,97.0,80.83,96,0.509,22017,2017-11-01,ORL @ MEM,W,101
0021700112,1610612763,Grizzlies,MEM,Memphis,240:00,100.0,101.0,101.9,105.2,-1.9,-4.2,0.538,1.4,16.8,0.2,0.789,0.47,15.145,15.3,0.537,0.556,1.0,0.194,99.1,97.0,80.83,98,0.491,22017,2017-11-01,MEM vs. ORL,L,99
0021700113,1610612740,Pelicans,NOP,New Orleans,240:00,94.9,94.2,99.5,101.0,-4.5,-6.7,0.75,1.42,19.4,0.265,0.682,0.462,18.404,18.3,0.476,0.526,1.0,0.201,103.9,103.5,86.25,104,0.477,22017,2017-11-01,NOP vs. MIN,L,98
0021700113,1610612750,Timberwolves,MIN,Minnesota,240:00,99.5,101.0,94.9,94.2,4.5,6.7,0.488,0.91,14.8,0.318,0.735,0.538,21.041,21.4,0.53,0.556,1.0,0.197,103.9,103.5,86.25,103,0.523,22017,2017-11-01,MIN @ NOP,W,104
0021700114,1610612761,Raptors,TOR,Toronto,240:00,109.9,109.9,124.3,127.7,-14.4,-17.8,0.476,1.43,15.4,0.213,0.689,0.446,13.861,13.9,0.559,0.578,1.0,0.196,102.38,101.0,84.17,101,0.387,22017,2017-11-01,TOR @ DEN,L,111
0021700114,1610612743,Nuggets,DEN,Denver,240:00,124.3,127.7,109.9,109.9,14.4,17.8,0.745,2.92,23.7,0.311,0.787,0.554,11.565,11.9,0.625,0.64,1.0,0.2,102.38,101.0,84.17,101,0.613,22017,2017-11-01,DEN vs. TOR,W,129
0021700115,1610612762,Jazz,UTA,Utah,265:00,102.0,101.8,92.9,94.5,9.1,7.3,0.471,1.14,11.8,0.22,0.787,0.508,12.746,12.7,0.45,0.529,1.0,0.2,99.95,99.17,82.64,110,0.56,22017,2017-11-01,UTA vs. POR,W,112
0021700115,1610612757,Trail Blazers,POR,Portland,265:00,92.9,94.5,102.0,101.8,-9.1,-7.3,0.459,1.0,12.2,0.213,0.78,0.492,15.332,15.6,0.446,0.491,1.0,0.2,99.95,99.17,82.64,109,0.44,22017,2017-11-01,POR @ UTA,L,103
0021700116,1610612746,Clippers,LAC,LA,240:00,119.3,116.7,95.3,97.0,24.0,19.6,0.659,1.69,20.2,0.237,0.786,0.564,16.038,15.7,0.609,0.656,1.0,0.2,101.28,101.5,84.58,102,0.648,22017,2017-11-01,LAC vs. DAL,W,119
0021700116,1610612742,Mavericks,DAL,Dallas,240:00,95.3,97.0,119.3,116.7,-24.0,-19.6,0.571,1.43,15.2,0.214,0.763,0.436,13.619,13.9,0.461,0.501,1.0,0.199,101.28,101.5,84.58,101,0.352,22017,2017-11-01,DAL @ LAC,L,98
0021700117,1610612759,Spurs,SAS,San Antonio,240:00,90.1,93.9,113.1,114.3,-23.0,-20.4,0.559,1.0,14.1,0.333,0.81,0.535,18.606,19.4,0.431,0.474,1.0,0.195,100.58,98.0,81.67,98,0.376,22017,2017-11-02,SAS vs. GSW,L,92
0021700117,1610612744,Warriors,GSW,Golden State,240:00,113.1,114.3,90.1,93.9,23.0,20.4,0.698,2.14,22.4,0.19,0.667,0.465,14.136,14.3,0.602,0.622,1.0,0.2,100.58,98.0,81.67,98,0.624,22017,2017-11-02,GSW @ SAS,W,112
0021700118,1610612747,Lakers,LAL,Los Angeles,240:00,110.1,111.1,113.1,114.1,-3.0,-3.0,0.372,1.45,13.6,0.132,0.702,0.447,11.013,11.1,0.57,0.605,1.0,0.198,99.88,99.0,82.5,99,0.492,22017,2017-11-02,LAL @ POR,L,110
0021700118,1610612757,Trail Blazers,POR,Portland,240:00,113.1,114.1,110.1,111.1,3.0,3.0,0.55,1.83,16.7,0.298,0.868,0.553,12.014,12.1,0.517,0.577,1.0,0.202,99.88,99.0,82.5,99,0.508,22017,2017-11-02,POR vs. LAL,W,113
0021700119,1610612749,Bucks,MIL,Milwaukee,240:00,102.2,103.2,107.9,112.9,-5.7,-9.7,0.692,1.93,21.1,0.227,0.705,0.466,14.9,15.1,0.53,0.552,1.0,0.198,95.64,93.0,77.5,93,0.443,22017,2017-11-03,MIL @ DET,L,96
0021700119,1610612765,Pistons,DET,Detroit,240:00,107.9,112.9,102.2,103.2,5.7,9.7,0.568,1.5,16.8,0.295,0.773,0.534,14.386,15.1,0.526,0.581,1.0,0.196,95.64,93.0,77.5,93,0.557,22017,2017-11-03,DET vs. MIL,W,105
0021700120,1610612741,Bulls,CHI,Chicago,240:00,106.8,110.5,85.4,87.4,21.4,23.2,0.575,1.35,17.7,0.289,0.792,0.561,17.298,17.9,0.553,0.582,1.0,0.192,97.74,95.0,79.17,95,0.603,22017,2017-11-03,CHI @ ORL,W,105
0021700120,1610612753,Magic,ORL,Orlando,240:00,85.4,87.4,106.8,110.5,-21.4,-23.2,0.657,1.44,18.1,0.208,0.711,0.439,16.461,16.8,0.465,0.471,1.0,0.2,97.74,95.0,79.17,95,0.397,22017,2017-11-03,ORL vs. CHI,L,83
0021700121,1610612755,76ers,PHI,Philadelphia,240:00,114.0,115.2,100.6,101.9,13.4,13.4,0.739,1.7,22.3,0.292,0.727,0.524,18.839,19.0,0.598,0.616,1.0,0.196,107.76,106.5,88.75,105,0.572,22017,2017-11-03,PHI vs. IND,W,121
0021700121,1610612754,Pacers,IND,Indiana,240:00,100.6,101.9,114.0,115.2,-13.4,-13.4,0.556,2.08,17.6,0.273,0.708,0.476,10.973,11.1,0.505,0.522,1.0,0.198,107.76,106.5,88.75,108,0.428,22017,2017-11-03,IND @ PHI,L,110
0021700122,1610612764,Wizards,WAS,Washington,240:00,116.6,119.6,128.3,127.5,-11.7,-7.8,0.556,1.56,18.0,0.326,0.757,0.525,15.291,15.7,0.601,0.625,1.0,0.201,102.98,102.0,85.0,102,0.461,22017,2017-11-03,WAS vs. CLE,L,122
0021700122,1610612739,Cavaliers,CLE,Cleveland,240:00,128.3,127.5,116.6,119.6,11.7,7.8,0.435,1.33,15.5,0.243,0.674,0.475,14.805,14.7,0.634,0.689,1.0,0.198,102.98,102.0,85.0,102,0.539,22017,2017-11-03,CLE @ WAS,W,130
0021700123,1610612745,Rockets,HOU,Houston,240:00,115.4,117.8,102.0,103.0,13.4,14.9,0.667,2.15,20.0,0.22,0.818,0.5,12.607,12.9,0.562,0.6,1.0,0.194,102.52,101.0,84.17,101,0.572,22017,2017-11-03,HOU @ ATL,W,119
0021700123,1610612737,Hawks,ATL,Atlanta,240:00,102.0,103.0,115.4,117.8,-13.4,-14.9,0.41,0.89,13.0,0.182,0.78,0.5,17.661,17.8,0.549,0.585,1.0,0.196,102.52,101.0,84.17,101,0.428,22017,2017-11-03,ATL vs. HOU,L,104
0021700124,1610612752,Knicks,NYK,New York,240:00,117.6,121.2,103.6,107.0,14.0,14.2,0.533,1.85,17.8,0.279,0.621,0.486,12.745,13.1,0.563,0.612,1.0,0.198,102.64,99.5,82.92,99,0.641,22017,2017-11-03,NYK vs. PHX,W,120
0021700124,1610612756,Suns,PHX,Phoenix,240:00,103.6,107.0,117.6,121.2,-14.0,-14.2,0.5,1.7,12.1,0.379,0.721,0.514,9.682,10.0,0.397,0.472,1.0,0.201,102.64,99.5,82.92,100,0.359,22017,2017-11-03,PHX @ NYK,L,107
0021700125,1610612740,Pelicans,NOP,New Orleans,240:00,93.9,96.1,90.7,92.2,3.2,4.0,0.639,1.64,16.7,0.291,0.81,0.558,13.278,13.6,0.444,0.493,1.0,0.197,104.56,102.5,85.42,103,0.571,22017,2017-11-03,NOP @ DAL,W,99
0021700125,1610612742,Mavericks,DAL,Dallas,240:00,90.7,92.2,93.9,96.1,-3.2,-4.0,0.559,1.27,14.4,0.19,0.709,0.442,14.468,14.7,0.438,0.481,1.0,0.199,104.56,102.5,85.42,102,0.429,22017,2017-11-03,DAL vs. NOP,L,94
0021700226,1610612740,Pelicans,NOP,New Orleans,240:00,113.5,114.0,145.7,146.0,-32.1,-32.0,0.667,2.46,22.8,0.217,0.595,0.386,12.948,13.0,0.593,0.597,1.0,0.199,100.32,100.0,83.33,100,0.365,22017,2017-11-17,NOP @ DEN,L,114
0021700226,1610612743,Nuggets,DEN,Denver,240:00,145.7,146.0,113.5,114.0,32.1,32.0,0.661,2.47,24.6,0.405,0.783,0.614,14.964,15.0,0.73,0.743,1.0,0.198,100.32,100.0,83.33,100,0.635,22017,2017-11-17,DEN vs. NOP,W,146
0021700227,1610612747,Lakers,LAL,Los Angeles,240:00,101.3,100.0,104.8,108.0,-3.6,-8.0,0.578,1.37,17.7,0.229,0.754,0.514,17.031,16.8,0.533,0.556,1.0,0.199,113.96,113.0,94.17,113,0.494,22017,2017-11-17,LAL vs. PHX,L,113
0021700227,1610612756,Suns,PHX,Phoenix,240:00,104.8,108.0,101.3,100.0,3.6,8.0,0.583,2.0,18.3,0.246,0.771,0.486,12.032,12.4,0.529,0.548,1.0,0.195,113.96,113.0,94.17,113,0.506,22017,2017-11-17,PHX @ LAL,W,122
0021700228,1610612746,Clippers,LAC,LA,240:00,88.5,90.6,102.2,105.2,-13.8,-14.5,0.545,1.29,14.6,0.208,0.75,0.486,14.233,14.6,0.446,0.476,1.0,0.197,99.06,96.5,80.42,96,0.392,22017,2017-11-18,LAC @ CHA,L,87
0021700228,1610612766,Hornets,CHA,Charlotte,240:00,102.2,105.2,88.5,90.6,13.8,14.5,0.588,2.5,15.7,0.25,0.792,0.514,8.019,8.2,0.454,0.511,1.0,0.2,99.06,96.5,80.42,97,0.608,22017,2017-11-18,CHA vs. LAC,W,102
0021700229,1610612753,Magic,ORL,Orlando,240:00,88.4,85.0,121.5,122.5,-33.0,-37.5,0.419,0.81,10.8,0.2,0.686,0.434,16.646,16.0,0.432,0.466,1.0,0.2,99.52,101.0,84.17,100,0.3,22017,2017-11-18,ORL vs. UTA,L,85
0021700229,1610612762,Jazz,UTA,Utah,240:00,121.5,122.5,88.4,85.0,33.0,37.5,0.66,2.82,21.0,0.314,0.8,0.566,10.688,10.8,0.551,0.59,1.0,0.192,99.52,101.0,84.17,102,0.7,22017,2017-11-18,UTA @ ORL,W,125
0021700230,1610612738,Celtics,BOS,Boston,240:00,113.6,117.0,104.4,105.3,9.2,11.7,0.538,1.4,16.6,0.289,0.791,0.534,15.496,16.0,0.573,0.606,1.0,0.197,95.8,94.0,78.33,94,0.531,22017,2017-11-18,BOS @ ATL,W,110
0021700230,1610612737,Hawks,ATL,Atlanta,240:00,104.4,105.3,113.6,117.0,-9.2,-11.7,0.649,1.71,19.2,0.209,0.711,0.466,14.768,14.9,0.532,0.57,1.0,0.196,95.8,94.0,78.33,94,0.469,22017,2017-11-18,ATL vs. BOS,L,99
0021700231,1610612755,76ers,PHI,Philadelphia,240:00,111.5,114.9,121.8,121.6,-10.3,-6.7,0.596,2.55,19.6,0.25,0.698,0.453,10.573,10.9,0.536,0.557,1.0,0.196,102.92,101.5,84.58,101,0.45,22017,2017-11-18,PHI vs. GSW,L,116
0021700231,1610612744,Warriors,GSW,Golden State,240:00,121.8,121.6,111.5,114.9,10.3,6.7,0.5,1.92,18.1,0.302,0.75,0.547,12.77,12.7,0.588,0.621,1.0,0.195,102.92,101.5,84.58,102,0.55,22017,2017-11-18,GSW @ PHI,W,124
0021700232,1610612763,Grizzlies,MEM,Memphis,240:00,89.9,90.2,111.4,115.4,-21.6,-25.2,0.581,1.38,14.4,0.316,0.739,0.505,14.075,14.1,0.401,0.44,1.0,0.199,93.3,91.5,76.25,92,0.395,22017,2017-11-18,MEM vs. HOU,L,83
0021700232,1610612745,Rockets,HOU,Houston,240:00,111.4,115.4,89.9,90.2,21.6,25.2,0.6,1.31,16.9,0.261,0.684,0.495,16.978,17.6,0.564,0.602,1.0,0.198,93.3,91.5,76.25,91,0.605,22017,2017-11-18,HOU @ MEM,W,105
0021700233,1610612742,Mavericks,DAL,Dallas,240:00,114.0,115.6,86.2,84.0,27.8,31.6,0.711,1.59,20.6,0.279,0.852,0.598,17.461,17.7,0.601,0.635,1.0,0.197,94.5,95.0,79.17,96,0.726,22017,2017-11-18,DAL vs. MIL,W,111
0021700233,1610612749,Bucks,MIL,Milwaukee,240:00,86.2,84.0,114.0,115.6,-27.8,-31.6,0.464,1.08,11.5,0.148,0.721,0.402,13.095,12.8,0.419,0.451,1.0,0.203,94.5,95.0,79.17,94,0.274,22017,2017-11-18,MIL @ DAL,L,79
0021700234,1610612758,Kings,SAC,Sacramento,240:00,91.0,93.8,110.6,106.3,-19.6,-12.5,0.412,1.27,11.5,0.25,0.853,0.478,11.12,11.5,0.427,0.464,1.0,0.198,95.58,96.0,80.0,96,0.355,22017,2017-11-18,SAC @ POR,L,90
0021700234,1610612757,Trail Blazers,POR,Portland,240:00,110.6,106.3,91.0,93.8,19.6,12.5,0.5,1.06,16.3,0.147,0.75,0.522,19.514,18.8,0.614,0.644,1.0,0.2,95.58,96.0,80.0,96,0.645,22017,2017-11-18,POR vs. SAC,W,102
0021700235,1610612754,Pacers,IND,Indiana,240:00,128.3,129.0,99.8,101.1,28.5,28.0,0.647,2.36,24.4,0.265,0.694,0.518,14.97,15.1,0.665,0.678,1.0,0.195,94.34,93.5,77.92,93,0.642,22017,2017-11-19,IND @ MIA,W,120
0021700235,1610612748,Heat,MIA,Miami,240:00,99.8,101.1,128.3,129.0,-28.5,-28.0,0.6,1.31,16.6,0.306,0.735,0.482,16.814,17.0,0.5,0.533,1.0,0.198,94.34,93.5,77.92,94,0.358,22017,2017-11-19,MIA vs. IND,L,95
0021700236,1610612751,Nets,BKN,Brooklyn,240:00,99.0,101.8,108.1,107.3,-9.2,-5.4,0.706,1.85,16.1,0.246,0.816,0.483,11.591,11.9,0.442,0.495,1.0,0.198,110.64,109.5,91.25,109,0.399,22017,2017-11-19,BKN vs. GSW,L,111
0021700236,1610612744,Warriors,GSW,Golden State,240:00,108.1,107.3,99.0,101.8,9.2,5.4,0.63,1.93,20.1,0.184,0.754,0.517,13.746,13.6,0.567,0.589,1.0,0.2,110.64,109.5,91.25,110,0.601,22017,2017-11-19,GSW @ BKN,W,118
0021700237,1610612764,Wizards,WAS,Washington,240:00,94.6,101.1,107.3,109.9,-12.8,-8.8,0.588,1.43,16.1,0.283,0.712,0.495,14.547,15.6,0.488,0.504,1.0,0.2,94.7,90.5,75.42,90,0.445,22017,2017-11-19,WAS @ TOR,L,91
0021700237,1610612761,Raptors,TOR,Toronto,240:00,107.3,109.9,94.6,101.1,12.8,8.8,0.5,2.5,16.1,0.288,0.717,0.505,8.587,8.8,0.5,0.52,1.0,0.196,94.7,90.5,75.42,91,0.555,22017,2017-11-19,TOR vs. WAS,W,100
0021700238,1610612750,Timberwolves,MIN,Minnesota,240:00,96.1,99.0,100.2,103.1,-4.1,-4.1,0.575,1.1,17.7,0.268,0.708,0.506,20.809,21.4,0.545,0.564,1.0,0.196,100.36,97.5,81.25,98,0.517,22017,2017-11-19,MIN vs. DET,L,97
0021700238,1610612765,Pistons,DET,Detroit,240:00,100.2,103.1,96.1,99.0,4.1,4.1,0.641,1.32,18.4,0.292,0.732,0.494,19.038,19.6,0.518,0.545,1.0,0.199,100.36,97.5,81.25,97,0.483,22017,2017-11-19,DET @ MIN,W,100
0021700239,1610612741,Bulls,CHI,Chicago,240:00,97.1,101.0,111.1,108.7,-14.1,-7.7,0.476,1.54,14.3,0.29,0.787,0.505,12.019,12.5,0.475,0.49,1.0,0.195,104.92,104.0,86.67,104,0.385,22017,2017-11-19,CHI @ PHX,L,105
0021700239,1610612756,Suns,PHX,Phoenix,240:00,111.1,108.7,97.1,101.0,14.1,7.7,0.711,2.67,22.4,0.213,0.71,0.495,11.802,11.5,0.545,0.573,1.0,0.201,104.92,104.0,86.67,104,0.615,22017,2017-11-19,PHX vs. CHI,W,113
0021700240,1610612747,Lakers,LAL,Los Angeles,240:00,116.5,124.5,106.4,106.9,10.0,17.6,0.679,2.4,22.8,0.373,0.623,0.5,13.756,14.7,0.59,0.593,1.0,0.195,105.72,102.0,85.0,102,0.59,22017,2017-11-19,LAL vs. DEN,W,127
0021700240,1610612743,Nuggets,DEN,Denver,240:00,106.4,106.9,116.5,124.5,-10.0,-17.6,0.5,0.9,13.1,0.377,0.627,0.5,19.531,19.6,0.506,0.548,1.0,0.201,105.72,102.0,85.0,102,0.41,22017,2017-11-19,DEN @ LAL,L,109
0021700241,1610612766,Hornets,CHA,Charlotte,240:00,113.7,116.8,99.6,103.0,14.2,13.8,0.524,1.29,16.1,0.333,0.782,0.573,16.384,16.8,0.559,0.604,1.0,0.199,103.1,100.0,83.33,101,0.613,22017,2017-11-20,CHA vs. MIN,W,118
0021700241,1610612750,Timberwolves,MIN,Minnesota,240:00,99.6,103.0,113.7,116.8,-14.2,-13.8,0.351,1.18,10.4,0.218,0.667,0.427,10.738,11.1,0.444,0.503,1.0,0.196,103.1,100.0,83.33,99,0.387,22017,2017-11-20,MIN @ CHA,L,102
0021700242,1610612765,Pistons,DET,Detroit,240:00,98.1,96.7,126.8,128.9,-28.7,-32.2,0.676,1.64,19.2,0.196,0.763,0.452,15.604,15.4,0.526,0.532,1.0,0.201,90.6,90.5,75.42,91,0.353,22017,2017-11-20,DET vs. CLE,L,88
0021700242,1610612739,Cavaliers,CLE,Cleveland,240:00,126.8,128.9,98.1,96.7,28.7,32.2,0.667,2.55,22.1,0.237,0.804,0.548,12.024,12.2,0.625,0.663,1.0,0.199,90.6,90.5,75.42,90,0.647,22017,2017-11-20,CLE @ DET,W,116
0021700243,1610612753,Magic,ORL,Orlando,240:00,92.3,93.3,98.4,101.0,-6.1,-7.7,0.657,1.05,16.5,0.241,0.782,0.514,20.928,21.2,0.494,0.515,1.0,0.2,105.94,104.0,86.67,104,0.433,22017,2017-11-20,ORL vs. IND,L,97
0021700243,1610612754,Pacers,IND,Indiana,240:00,98.4,101.0,92.3,93.3,6.1,7.7,0.676,1.92,17.9,0.218,0.759,0.486,12.177,12.5,0.461,0.516,1.0,0.199,105.94,104.0,86.67,104,0.567,22017,2017-11-20,IND @ ORL,W,105
0021700244,1610612762,Jazz,UTA,Utah,240:00,85.7,84.3,101.2,104.9,-15.6,-20.6,0.6,1.29,14.4,0.143,0.705,0.39,13.95,13.7,0.406,0.461,1.0,0.201,103.02,102.0,85.0,102,0.371,22017,2017-11-20,UTA @ PHI,L,86
0021700244,1610612755,76ers,PHI,Philadelphia,240:00,101.2,104.9,85.7,84.3,15.6,20.6,0.455,1.0,14.9,0.295,0.857,0.61,18.925,19.6,0.541,0.565,1.0,0.195,103.02,102.0,85.0,102,0.629,22017,2017-11-20,PHI vs. UTA,W,107
0021700245,1610612746,Clippers,LAC,LA,240:00,84.0,87.6,107.0,108.1,-23.0,-20.5,0.667,0.91,15.2,0.259,0.587,0.41,21.731,22.7,0.438,0.476,1.0,0.198,100.62,98.0,81.67,97,0.342,22017,2017-11-20,LAC @ NYK,L,85
0021700245,1610612752,Knicks,NYK,New York,240:00,107.0,108.1,84.0,87.6,23.0,20.5,0.686,1.09,17.4,0.413,0.741,0.59,22.0,22.2,0.512,0.582,1.0,0.2,100.62,98.0,81.67,99,0.658,22017,2017-11-20,NYK vs. LAC,W,107
0021700246,1610612757,Trail Blazers,POR,Portland,240:00,100.9,103.1,92.8,96.8,8.1,6.3,0.333,0.65,8.8,0.385,0.86,0.633,17.158,17.5,0.434,0.515,1.0,0.195,99.1,96.0,80.0,97,0.532,22017,2017-11-20,POR @ MEM,W,100
0021700246,1610612763,Grizzlies,MEM,Memphis,240:00,92.8,96.8,100.9,103.1,-8.1,-6.3,0.697,2.88,18.1,0.14,0.615,0.367,8.071,8.4,0.43,0.479,1.0,0.198,99.1,96.0,80.0,95,0.468,22017,2017-11-20,MEM vs. POR,L,92
0021700247,1610612749,Bucks,MIL,Milwaukee,240:00,96.3,97.8,108.2,110.0,-11.9,-12.2,0.486,1.7,14.9,0.167,0.711,0.407,10.946,11.1,0.468,0.504,1.0,0.195,91.42,90.0,75.0,90,0.433,22017,2017-11-20,MIL vs. WAS,L,88
0021700247,1610612764,Wizards,WAS,Washington,240:00,108.2,110.0,96.3,97.8,11.9,12.2,0.59,1.28,18.8,0.289,0.833,0.593,19.676,20.0,0.588,0.608,1.0,0.195,91.42,90.0,75.0,90,0.567,22017,2017-11-20,WAS @ MIL,W,99
